UPC,Item
7501125154614,Lamobrigan 14 Tabletas Caja - Escitalopram 10 MG
7501249607317,Amet 50 Tabletas Caja - Levotiroxina 100 MCG
7501249601681,Movuren 30 Tabletas Caja - Levetiracetam 1000 MG
7501249601841,Movuren 30 Tableta Caja - Levetiracetam 500 MG
7501249601674,Movuren 60 Tabletas Caja - Levetiracetam 500 MG
7501249605689,Moments 30 Tabletas Caja - Citrato de clomifeno 50 MG
7501125133329,Panazeclox 10 ML Solución Tetrapack - Clonazepam 2.5 MG
7501249605894,Acxion 30 Cápsulas Caja - Fentermina 15 MG
7501249603777,Tressvin 28 Tabletas Caja - Clorhidrato de sertralina 50 MG
7501249607898,Acxion 30 Cápsulas Caja - Fentermina 30 MG
7501125164668,Mepimer 30 Tabletas Caja - Pramipexol 0.5 MG
7501249601599,Oralia 28 Tabletas Caja - Dienogest 2 MG Etinilestradiol 0.03 MG
7501249602176,Klodex 100 Tabletas Caja - Clonazepam 2 MG
7501249607195,Klodex Solución 10 ML Solución Gotero - Clonazepam 2.5 MG
7501125167256,Pisalpra 30 Tabletas Caja - Alprazolam 2 MG
7501125164675,Mepimer 30 Tabletas Caja - Pramipexol 1 MG
7501125167249,Pisalpra 30 Tabletas Caja - Alprazolam 1 MG
840149675567,Eturion 30 Tabletas Caja - Atorvastatina 40 MG
840149675550,Patrex 1 Tabletas Caja - Sildenafil 100 MG
1210001168145,Eturion 30 Tabletas Caja - Atorvastatina 20 MG
840149675543,Patrex 4 Tabletas Caja - Sildenafil 100 MG
7501142924184,Igef 20 Cápsulas Caja - Celecoxib 200 MG
7501125176227,Motruxia 10 Tableta Caja - Aripiprazol 30 MG
7501142924030,Igef 30 Cápsulas Caja - Celecoxib 200 MG
5997001328316,Evra Parche Transdérmico Anticonceptivo 3 Parche Sobre - Norelgrestromina 6 MG Etinilestradiol 0.06 MG
8901120019540,Firsito 14 Tabletas Caja - Escitalopram 10 MG
1210001168121,Eturion 30 Tabletas Caja - Atorvastatina 10 MG
7501007535524,Imodium 12 Tabletas Caja - Clorhidrato de loperamida 2 MG
8901120019557,Firsito 28 Tabletas Caja - Escitalopram 10 MG
7501007535852,Motilium 30 Tabletas Caja - Domperidona 10 MG
8901120007547,Gidzy 20 Tabletas Caja - Betahistina 16 MG
7501142974172,Igef 10 Cápsulas Caja - Celecoxib 200 MG
8901120006939,Sytine 28 Tabletas Caja - Clorhidrato de memantina 10 MG
8901120009930,Trapazyd 20 Tabletas Caja - Clorhidrato de tramadol 37.5 MG Paracetamol 325 MG
8901120014668,Parkpex Xr 10 Tabletas Caja - Pramipexol 0.75 MG
8901120010967,Gidzy 30 Tabletas Caja - Betahistina 24 MG
8901120080168,Sytine 28 Tabletas Caja - Clorhidrato de memantina 20 MG
8901120014675,Parkpex Xr 10 Tabletas Caja - Pramipexol 0.375 MG
8901120015368,Firsito 14 Tabletas Caja - Escitalopram 15 MG
8901120016099,Zydtron 2 Tableta Caja - Bromhidrato de eletriptan 40 MG
3662042002762,Virgangel 5 G Gel Tubo - Clorhidrato de valganciclovir 1.5 MG
3662042004100,Zaditen Oftálmica 5 ML Solución Gotero - Fumarato de ketotifeno 0.25 MG
7502224580069,Mefaprix 1 Tabletas Caja - Mifepristona 200 MG
3662042003042,Zyter 6 Solución Envase - Azitromicina 15 G
7501100089016,Tylex 20 Tabletas Caja - Paracetamol 750 MG
7503019846018,Aethoxylerol 1% 5 Solución Ampolleta - Lauromacrogol 400 20 MG
7503019846025,Aethoxylerol 3% 5 Solución Ampolleta - Lauromacrogol 400 60 MG
7503002057698,The Sensual Tea Vigorizante para Hombre y Mujer - 1 Polvo Sobre
7501007535876,Tylex 40 Tableta Caja - Paracetamol 750 MG
7503019846001,Aethoxylerol 0.5%  5 Solución Ampolleta - Lauromacrogol 400 10 MG
7501058714213,Micostatin Infantil Gotas 60 ML Suspensión Frasco Gotero - Nistatina 10000000 UI
7503002057810,The Sensual Tea Zisen Tabs Vigorizante Natural Para Hombre Y Mujer - 2 Tableta Caja
5065013358185,Eroxon Gel Tratamiento de Disfunción Eréctil - 4 Piezas Gel
7502246641700,Tambocor 50 Tabletas Caja - Flecainida 100 MG
7501109904426,Amoebriz Pediatrico cereza 10 ML Suspensión Frasco - Mebendazol 60 MG Quinfamida 10 MG
7501109904495,Concerta 30 Tabletas Frasco - Clorhidrato de metilfenidato 27 MG
7501109904716,Concerta 30 Tabletas Frasco - Clorhidrato de metilfenidato 54 MG
7501109904341,Amoebriz 2 Tabletas Caja - Mebendazol 300 MG Quinfamida 150 MG
7501109904167,Concerta 30 Tabletas Frasco - Clorhidrato de metilfenidato 18 MG
7501109904174,Concerta 30 Tabletas Frasco - Clorhidrato de metilfenidato 36 MG
7613326005845,Roactemra SC 4 Solución Jeringa - Tocilizumab 162 MG
7501100090227,Elequine 5 Tabletas Caja - Levofloxacino 750 MG
7501109901517,Haldol 20 Tableta Caja - Haloperidol 5 MG
7500463031939,Nizoral 120 ML Gel Envase - Ketoconazol 2 G
7501100069100,Elequine 7 Tabletas Caja - Levofloxacino 500 MG
7501109900251,Nizoral 40 G Crema Tubo - Ketoconazol 2 G
7501109901890,Pariet 14 Tabletas Caja - Rabeprazol sódico 20 MG
7501109904549,Reminyl ER 7 Cápsulas Caja - Bromhidrato de galantamina 10.254 MG
7501100076085,Retin A 40 G Crema Tubo - Tretinoina 0.05 G
7501109901609,Risperdal 20 Tabletas Caja - Risperidona 1 MG
7501100076078,Retin A 40 G Crema Tubo - Tretinoina 0.025 G
7501109901661,Risperdal 60 ML Solución Frasco dosificador - Risperidona 100 MG
7501100076092,Retin A 40 G Crema Tubo - Tretinoina 0.1 G
7501100076061,Retin A 40 G Gel Tubo - Tretinoina 0.01 G
7501109900299,Sporanox 15d 15 Cápsulas Caja - Itraconazol 100 MG
7501109901616,Risperdal 20 Tabletas Caja - Risperidona 2 MG
7501052716824,Ketosteril 100 Tabletas Caja - Alfacetoanálogos de aminoácido 67 MG Metil 86 MG Fenilpropionato 68 MG
7501109901487,Sufrexal 78 G Gel Tubo - Ketanserina 2 G
7501109900763,Stugeron Forte 60 Tabletas Caja - Cinarizina 75 MG
7501109901623,Risperdal 20 Tabletas Caja - Risperidona 3 MG
7501109900558,Sporasec 12 Cápsulas Caja - Itraconazol 33.33 MG Secnidazol 166.66 MG
7501109910984,Sibelium 40 Tabletas Caja - Clorhidrato de flunarizina 5 MG
7501109904440,Sufrexal Combi óvulos 10 Óvulo Caja - Ketanserina 36 MG Miconazol 100 MG
7501100089108,Topamax 20 Tabletas Frasco - Topiramato 100 MG
7501100089122,Topamax 20 Tabletas Frasco - Topiramato 25 MG
7501109901494,Sufrexal Vaginal 78 G Gel Tubo - Ketanserina 2 G
7501109904334,Tramacet 20 Tableta Caja - Clorhidrato de tramadol 37.5 MG Paracetamol 325 MG
7501109904570,Reminyl ER 14 Cápsulas Caja - Bromhidrato de galantamina 10.254 MG
8054083020518,Humira Pen inyección 1 Pieza Jeringa - Adalimumab 40 MG
7501109904617,Topamax 20 Tabletas Caja - Topiramato 50 MG
7501109911028,Tramacet 40 Tabletas Caja - Clorhidrato de tramadol 37.5 MG Paracetamol 325 MG
7508006103075,Pioglitazona 15 MG - Aurax 15 Tabletas Frasco
7508006102375,Losartán 50 MG Hidrocloratiazida 12.5 MG - Aurax 30 Tabletas Caja
7501109911295,Retin A Forte 30 G Gel Tubo - Tretinoina 0.025 % Clindamicina 1 %
7501109911448,Tramacet 10 Tabletas Caja - Clorhidrato de tramadol 18.75 MG Paracetamol 162.5 MG
7501109911301,Retin A Forte 30 G Gel Tubo - Tretinoina 0.05 % Clindamicina 1 %
7501109920631,Resotrans 14 Comprimidos Caja - Succinato de prucaloprida 1 MG
7508006102740,Nifedipino 30 MG - Aurax 30 Comprimidos Caja
7501109904587,Reminyl ER 14 Cápsulas Caja - Bromhidrato de galantamina 16 MG
7501082203202,Ilosone 120 ML Suspensión Frasco dosificador - Eritromicina 250 MG
7501082203318,Ilosone 20 Tableta Caja - Estolato de eritromicina 500 MG
7501082203110,Ilosone 120 ML Suspensión Frasco dosificador - Eritromicina 125 MG
7501109921553,Invokana 30 Tableta Caja - Hemihidrato de canagliflozina 300 MG
7501109920655,Resotrans 14 Comprimidos Caja - Succinato de prucaloprida 2 MG
7501109921539,Invokana 30 Tabletas Caja - Hemihidrato de canagliflozina 100 MG
7502246640611,Cronadyn 14 Tabletas Caja - Paroxetina 15 MG
891671002215,Minitran 10 Parche Sobre - Trinitrato de glicerilo 18 MG
7501082243451,Olumiant Oral 28 Tabletas Caja - Baricitinib 2 MG
891671002161,Epaq Vaginal 40 G Gel Tubo - Metronidazol 0.75 G
7501082243468,Olumiant Oral 28 Tabletas Caja - Baricitinib 4 MG
7502246640628,Cronadyn 14 Tabletas Caja - Paroxetina 20 MG
7501043100748,Combivir 60 Tabletas Caja - Lamivudina 150 MG  300 MG
891671002277,Norflex Plus 50 Tableta Caja - Paracetamol 450 MG Citrato de orfenadrina 35 MG
7501043100076,Volebris 30 Tabletas Caja - Ambrisentan 10 MG
7501287614964,BeneFIX 1 ML Solución Frasco Ámpula - Coagulación recombinante 1000 UI
5000283656456,Lemtrada 1 Solución Inyección - Alemtuzumab 12 MG
7501043161602,3Tc 60 Tabletas Frasco - Lamivudina 150 MG
7501287669964,Vfend Solución 1 Solución Frasco Ámpula - Voriconazol 200 MG
7501318614017,Adempas 42 Comprimidos Caja - Riociguat 2 MG
300698140201,Xalkori 60 Cápsulas Caja - Crizotinib 250 MG
7501318613713,Adempas 42 Comprimidos Caja - Riociguat 1 MG
7501318614284,Adempas 42 Comprimidos Caja - Riociguat 2.5 MG
7501318613980,Adempas 42 Comprimidos Caja - Riociguat 1.5 MG
7501318613638,Adempas 42 Comprimidos Caja - Riociguat 0.5 MG
7501287611000,Equaltha 1 Pieza Frasco Ámpula - Anidulafungina 100 MG
300698141208,Xalkori 60 Cápsulas Caja - Crizotinib 200 MG
7501124818784,Tasigna 120 Cápsulas Caja - Clorhidrato de nilotinib 200 MG
7501124819286,Sandostatina Lar Inyección con Diluyente 1 Pieza Jeringa - Octreotida 30 MG
7501094915988,Xolair Solución Inyectable 1 Z97 Frasco Ámpula - Omalizumab 150 MG
7501299311172,Daposar 28 Tabletas Caja - Dapagliflozina 10.0 MG
7502003385991,Perduquan 120 ML Solución Frasco - Memantina 200.0 MG
7501165012523,Dupixent Solución En 2 Jeringas Prellenadas 2 Piezas Caja - Dupilumab 300 ML
7501109930135,Haldol 30 ML Solución Frasco dosificador - Haloperidol 200 MG
7640111931195,Zependo 28 Tabletas Caja - Macitentan 10 MG
7502226291727,Transkrip 56 Tabletas Caja - Clorhidrato de hidralazina 83 MG Valproato de magnesio 700 MG
7502226293479,Nuzolmet 1 Solución Ampolleta - Ácido zoledrónico 4 MG
7506384301199,Devixdol 28 MG Cápsulas Caja - Duloxetina 30.0 MG
7502226291734,Transkrip 56 Tabletas Caja - Clorhidrato de hidralazina 182 MG Valproato de magnesio 700 MG
7506384301212,Devixdol 28 Cápsulas Caja - Duloxetina 60.0 MG
7502216936577,Plemtum 14 Tabletas Caja - Dapagliflozina 10.0 MG
7501300420817,Tapazol 20 Tabletas Caja - Tiamazol 10.0 MG
7503000883879,Lonactene RT 1ml solución 1 ML Solución Frasco Ámpula - Carbetocina 100 MCG
7503000883459,Picoprep 2 Polvo Sobre - Picosulfato de sodio 10 MG 3.5 G 12 G
7501300421746,Sig 30 Comprimidos Caja - Bisoprolol 1.25 MG
7502216935730,Tirevin 28 Comprimidos Caja - Rivaroxaban 15.0 MG
7502216935716,Tirevin 10 Comprimidos Caja - Rivaroxaban 10.0 MG
7502216935747,Tirevin 28 Comprimidos Caja - Rivaroxaban 20.0 MG
7508006102245,Levonorgestrel 1.5 MG - Aurax 1 Tableta Caja
7502275100018,Cortiment 30 Tabletas Caja - Budesónida 9 MG
7508006102313,Loratadina 100 MG Betametasona 5 MG - Aurax 60 ML Solución Frasco dosificador
8903855089256,Weicop 30 Tabletas Caja - Modafinilo 200.0 MG
7502216935723,Tirevin 30 Comprimidos Caja - Rivaroxaban 10.0 MG
7502275144579,SPL Lentes para Leer +1.00 Color Azul - 1 Pieza Pieza
7501258215732,Nadiamyr 20 Tabletas Caja - Tizanidina 2 MG
7502275140441,SPL Lentes para Leer +1.50 Transparente con Estuche - 1 Pieza Pieza
7502275140458,SPL Lentes para Leer +1.00 Transparente con Estuche - 1 Pieza Pieza
7502253601247,"Rinomar Limpieza Nasal Diaria, Agua Isotónica para Congestión Nasal Niños y Adultos - 100 ML Solución"
7501124184780,Ki-CAB 10 Tabletas Caja - Tegoprazan 50.0 MG
7502275140434,SPL Lentes para Leer +2.00 Transparente con Estuche - 1 Pieza Pieza
7502275140410,SPL Lentes para Leer +3.00 Transparente con Estuche - 1 Pieza Pieza
7502275140427,SPL Lentes para Leer +2.50 Transparente con Estuche - 1 Pieza Pieza
7502275143053,SPL Lentes para Leer +1.00 Color Negro - 1 Pieza Pieza
7502275143046,SPL Lentes para Leer +1.50 Color Negro - 1 Pieza Pieza
7502275143039,SPL Lentes para Leer +2.00 Color Negro - 1 Pieza Pieza
7502275143022,SPL Lentes para Leer +2.50 Color Negro - 1 Pieza Pieza
7502275143015,SPL Lentes para Leer +3.00 Color Negro - 1 Pieza Pieza
7502275145422,SPL Lentes para Leer +1.50 Color Negro - 1 Pieza Pieza
7501249600455,Dextion 30 Tabletas Caja - Fumarato de quetiapina 25.0 MG
7501249600462,Dextion 30 Tabletas Caja - Fumarato de quetiapina 100.0 MG
7502275145453,SPL Lentes para Leer +3.00 Color Negro - 1 Pieza Pieza
7502275145415,SPL Lentes para Leer +1.00 Color Negro - 1 Pieza Pieza
7502275145439,SPL Lentes para Leer +2.00 Color Negro - 1 Pieza Pieza
7500435145763,Vick VapoRub Inhalador con mentol y alcanfor - 2 Piezas Solución Inhalador Mentol 197 MG
7501293202131,Triyotex 5 30 Tabletas Caja - Liotironina 5.0 MCG
7501314702565,Lideater-D 30 ML Solución Frasco - Desloratadina 0.05 G Fenilefrina 0.2 G
7501249602350,Dextion 30 Tabletas Caja - Fumarato de quetiapina 300.0 MG
736085416275,Deslotan 5 ML Emulsión Caja - Difluprednato 0.5 MG
8436024617443,Hidroferol 1 Cápsulas Caja - Calcifediol 0.266 MG
7506384301755,Lirselude 28 Cápsulas Caja - Pregabalina 50.0 MG
7501168810645,Salofalk Granulado 30 Sobres Caja - Mesalazina 3.0 G
7501089801609,Karet 100 ML Solución Frasco - Levotiroxina Sódica 100.0 MCG
7501088506031,Sunderin 100 ML Solución Frasco - Cefixima 100.0 MG
7502275145446,SPL Lentes para Leer +2.50 Color Negro - 1 Pieza Pieza
7501258215855,Infoxim 12 Cápsulas Caja - Fosfomicina 500.0 MG
7501088506048,Sunderin 50 ML Solución Frasco - Cefixima 50.0 MG
7502216936362,Blodivit - Ez 30 Tabletas Caja - Atorvastatina 10.0 MG Ezetimiba 10.0 MG
7502216936386,Blodivit - Ez 30 Tabletas Caja - Atorvastatina 40.0 MG Ezetimiba 10.0 MG
75014032,Solutina f - 15 ML Solución Frasco Gotero Maleato de feniramina 3 MG
7501300421678,Rolet 30 Tabletas Caja - Telmisartán 80.0 MG
7501300421623,Rolet-SUP 14 Tabletas Caja - Telmisartán 80.0 MG Hidrocloratiazida 12.5 MG
7501300421654,Rolet 30 Tabletas Caja - Telmisartán 40.0 MG
7501249602268,Dextion 30 Tabletas Caja - Fumarato de quetiapina 50.0 MG
7502216936379,Blodivit - Ez 30 Tabletas Caja - Atorvastatina 20.0 MG Ezetimiba 10.0 MG
7501300421630,Rolet-SUP 28 Tabletas Caja - Telmisartán 80.0 MG Hidrocloratiazida 12.5 MG
7501008499412,Flanax 8 Tabletas Caja - Naproxeno Sódico 660.0 MG
7501300421609,Rolet-SUP 14 Tabletas Caja - Telmisartán 80.0 MG Hidrocloratiazida 25.0 MG
7508006102405,Losartán 50 MG - Aurax 60 Tabletas Caja
8903855083698,Kuryent 14 Tabletas Caja - Lacosamida 50.0 MG
8903855083711,Kuryent 28 Tabletas Caja - Lacosamida 100.0 MG
7501318681422,Firialta 28 Tabletas Caja - Finererona 10.0 MG
7501258215794,Meflen 10 Tabletas Caja - Meloxicam 15.0 MG
7501101600579,Lodarta 30 Tabletas Blíster - Amlodipino 5.0 MG Losartán 100.0 MG Rosuvastatina 10.0 MG
8903855089249,Weicop 10 Tabletas Caja - Modafinilo 200.0 MG
7501318682078,Firialta 28 Tabletas Caja - Finererona 20.0 MG
4051892007628,Panbio Autoprueba Covid 19 4 Paquete
7506317100752,Keral 10 Z59 Solución Caja - Dexketoprofeno trometamol 25.0 MG
7501101600586,Lodarta 30 Tabletas Blíster - Amlodipino 5.0 MG Losartán 100.0 MG Rosuvastatina 20.0 MG
8436024613018,Lactofaes 7.5 ML Frasco Gotero Caja - Lactobacillus Reuteri/Rhamnosu 7.5 MG
7501124184797,Ki-CAB 30 Tabletas Caja - Tegoprazan 50.0 MG
7502275145538,SPL Lentes para Leer +2.00 Color Vino con Estuche - 1 Pieza Pieza
7501493867901,Meropenem 1 G - Mermavie 1 Solución Frasco Ámpula
7501299310533,Thoreva 30 Tabletas Caja - Atorvastatina 20.0 MG
7502275145545,SPL Lentes para Leer +2.50 Color Vino con Estuche - 1 Pieza Pieza
7502275144586,SPL Lentes para Leer +1.50 Color Azul - 1 Pieza Pieza
7502275145552,SPL Lentes para Leer +3.00 Color Vino con Estuche - 1 Pieza Pieza
7501299310526,Thoreva 28 Tabletas Caja - Atorvastatina 40.0 MG
7502275145514,SPL Lentes para Leer +1.00 Color Vino con Estuche - 1 Pieza Pieza
7502275145521,SPL Lentes para Leer +1.50 Color Vino con Estuche - 1 Pieza Pieza
7502216936560,Plemtum 28 Caja Tabletas - Dapagliflozina 10.0 MG
7502275144593,SPL Lentes para Leer +2.00 Color Azul - 1 Pieza Pieza
7502275144609,SPL Lentes para Leer +2.50 Color Azul - 1 Pieza Pieza
7502275144906,SPL Lentes para Leer +2.50 Color Azul - 1 Pieza Pieza
7502275144890,SPL Lentes para Leer +2.00 Color Azul - 1 Pieza Pieza
7502275144876,SPL Lentes para Leer +1.00 Color Azul - 1 Pieza Pieza
7502275144883,SPL Lentes para Leer +1.50 Color Azul - 1 Pieza Pieza
7502275144616,SPL Lentes para Leer +3.00 Color Azul - 1 Pieza Pieza
7502275142957,SPL Lentes para Leer +1.00 Color Marrón con Estuche - 1 Pieza Pieza
7502275142933,SPL Lentes para Leer +2.00 Color Marrón con Estuche - 1 Pieza Pieza
7502275142926,SPL Lentes para Leer +2.50 Color Marrón con Estuche - 1 Pieza Pieza
7502275142919,SPL Lentes para Leer +3.00 Color Marrón con Estuche - 1 Pieza Pieza
7502275142940,SPL Lentes para Leer +1.50 Color Marrón con Estuche - 1 Pieza Pieza
7502275145620,SPL Lentes para Leer +1.50 Color Morado con Estuche - 1 Pieza Pieza
7502275144913,SPL Lentes para Leer +3.00 Color Azul - 1 Pieza Pieza
7502275145651,SPL Lentes para Leer +3.00 Color Morado con Estuche - 1 Pieza Pieza
7502275145644,SPL Lentes para Leer +2.50 Color Morado con Estuche - 1 Pieza Pieza
7502275145637,SPL Lentes para Leer +2.00 Color Morado con Estuche - 1 Pieza Pieza
7501101600999,Adial Od¡Fs 4 Granulado Sobres - Tadalafil 20.0 MG
7502275145613,SPL Lentes para Leer +1.00 Color Morado con Estuche - 1 Pieza Pieza
8436024617450,Hidroferol 3 Cápsulas Caja - Calcifediol 0.266 MG
5000456082556,Trixeo 120 UI Inhalador Caja - Budesónida 160.0 UI Glicopirronio 7.2 UI Fumarato de formoterol 5.0 UI
7503044633072,Premegan 80 G Gel Tubo - Progesterona 1.0 G
7501101600982,Adial Od¡Fs 14 Granulado Sobres - Tadalafil 5.0 MG
7501027800329,Augmentin Junior 100 ML Suspensión Frasco - Amoxicilina 250.0 MG Ácido clavulánico 62.5 MG
7501070640392,Garamicina 2 ML Frasco Ámpula Inyección - Sulfato de Gentamicina 80.0 MG
7501300422354,Valinta 30 Tabletas Caja - Cilostazol 100.0 MG
7501082243628,Lyumjev 3 ML Solución Pluma Prellenada - Insulina lispro 100.0 UI
7501300450586,Xuceed 150 ML Solución Frasco - Levocetirizina 75.0 MG
7501299310519,Supradol 10 Z66 Tabletas Caja - Ketorolaco 10.0 MG Clorhidrato de tramadol 25.0 MG
7501088509018,Zyxem 20 Tabletas Caja - Levocetirizina 5.0 MG
7508006102450,Meloxicam 7.5 MG - Aurax 14 Tabletas Caja
7501300450593,Xuceed 20 ML Solución Frasco - Levocetirizina 100.0 MG
7502235760481,Femedual 3 Óvulos Caja - Ketoconazol 800.0 MG Clindamicina 100.0 MG Lidocaína 100.0 MG
7730766000138,Geslutin 15 Cápsulas Caja - Progesterona 100.0 MG
7508006103129,Plantago psyllium 49.7 G - Aurax 400 G Polvo Sobre
7502216936607,Plemtum -M 14 Tabletas Blíster - Dapagliflozina 10.0 MG Metformina 1000.0 MG
4051892007604,Panbio Autoprueba covid 19 - 1 Pieza
7508006102016,Irbesartán 150.0 MG - Aurax 28 Tabletas Frasco
7502009744327,Losartán 100.0 MG Hidroclorotiazida 12.5 MG - Co-Tarsan 15 Comprimidos Caja
7508006106694,Pantoprazol 40 MG - Aurax Pack 56 Tabletas Caja
7501088505577,Flexakocs 20 Cápsulas Caja - Celecoxib 200.0 MG
7502216936614,Plemtum -M 28 Tabletas Blíster - Dapagliflozina 10.0 MG Metformina 1000.0 MG
7501088505584,Flexakocs 30 Cápsulas Caja - Celecoxib 200.0 MG
7501088505560,Flexakocs 10 Cápsulas Caja - Celecoxib 200.0 MG
7501027800169,Trelegy 30 Polvo Inhalador - Fluticasona 200.0 MCG Bromuro de umeclidinio 62.5 MCG Vilanterol 25.0 MCG
7501299310540,Everest DX 30 Cápsulas Caja - Montelukast 10.0 MG Desloratadina 5.0 MG
75051532,Alesiram 5 ML Frasco Gotero Caja - Tobramicina 3.0 MG Dexametasona 1.0 MG
7501082243727,Mounjaro 2.4 ML Solución Caja - Tirzepatida 5.0 MG
8400009258,Zonaker Zero - 10 ML Gotas Frasco Gotero Hialoluronato de Sodio 0.4 %
7501027800244,Nucala 1 Solución Pluma Prellenada - Mepolizumab 100.0 MG
7501082243710,Mounjaro 2.4 ML Solución Caja - Tirzepatida 2.5 MG
7508006105475,Metformina 500.0 MG - Aurax 30 Tabletas Caja
7501082243734,Mounjaro 2.4 ML Solución Caja - Tirzepatida 7.5 MG
7508006102955,Pantoprazol 40.0 MG - Aurax 14 Tabletas Caja
7502009744440,Montelukast 4.0 MG - Valtrover 10 Granulado Sobres
7730766003702,Vartalon sabor mandarina 30 Polvo Sobres - Glucosamina 1500.0 MG Condroitina 1200.0 MG
7508006110547,Ketoconazol 400.0 MG Clindamicina 100.0 MG - Aurax 30 Crema Tubo
7501101601057,Duoxin 7 Tabletas Caja - Desloratadina 5.0 MG Betametasona 0.25 MG
7508006105727,Metformina 750 MG - Aurax 60 Tabletas Caja
7508006111674,Paracetamol 750.0 MG - Aurax 20 Tabletas Caja
7502009749773,Pidotimod 400.0 MG - Pidotimod 10 Solución Frasco
7501314703364,Dalarsen 10 Cápsula Caja - Meloxicam 15.0 MG Tizanidina 2.0 MG
